pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-03,13,2021,1,1020,5,193.93,6,0,1.14,0.95,0,6,0,1.14,0,0.71,0.14,0,0
13,New Brunswick,Nouveau-Brunswick,2021-04-03,13,2021,1,1641,70,202.08,30,0,3.69,8.62,0,152,0,18.72,0,10,1.23,0,0
12,Nova Scotia,Nouvelle-Écosse,2021-04-03,13,2021,1,1732,27,169.85,66,0,6.47,2.65,0,48,0,4.71,0,3.92,0.38,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-03,13,2021,1,160,4,93.74,0,0,0,2.34,0,11,0,6.44,0,0.51,0.3,0,0
60,Yukon,Yukon,2021-04-03,13,2021,1,74,1,168.99,1,0,2.28,2.28,0,2,0,4.57,0,0.14,0.33,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,13,2021,1,43,1,94.29,0,0,0,2.19,0,1,0,2.19,0,0.1,0.22,0,0
62,Nunavut,Nunavut,2021-04-03,13,2021,1,395,0,974.68,4,0,9.87,0,0,5,1,12.34,2.47,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-03,13,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-04-03,13,2021,,996775,40572,2560.44,22945,193,58.94,104.22,0.5,72124,400,185.27,1.03,5796,14.89,27.57,0.07
59,British Columbia,Colombie-Britannique,2021-04-10,14,2021,1,110823,7792,2083.4,1504,41,28.27,146.48,0.77,14210,52,267.14,0.98,1113.14,20.93,5.86,0.11
48,Alberta,Alberta,2021-04-10,14,2021,1,160718,8560,3537.62,2014,12,44.33,188.42,0.26,14574,27,320.79,0.59,1222.86,26.92,1.71,0.04
47,Saskatchewan,Saskatchewan,2021-04-10,14,2021,1,35984,1661,3011.71,453,17,37.91,139.02,1.42,3201,23,267.91,1.93,237.29,19.86,2.43,0.2
46,Manitoba,Manitoba,2021-04-10,14,2021,1,35101,749,2490.81,949,11,67.34,53.15,0.78,1234,16,87.57,1.14,107,7.59,1.57,0.11
35,Ontario,Ontario,2021-04-10,14,2021,1,382152,23594,2529.23,7317,93,48.43,156.15,0.62,41460,206,274.4,1.36,3370.57,22.31,13.29,0.09
24,Quebec,Québec,2021-04-10,14,2021,1,320990,11715,3691.38,10823,48,124.46,134.72,0.55,19856,91,228.34,1.05,1673.57,19.25,6.86,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,14,2021,1,1029,9,195.64,6,0,1.14,1.71,0,14,0,2.66,0,1.29,0.24,0,0
13,New Brunswick,Nouveau-Brunswick,2021-04-10,14,2021,1,1713,72,210.94,33,3,4.06,8.87,0.37,142,3,17.49,0.37,10.29,1.27,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,14,2021,1,1765,33,173.09,66,0,6.47,3.24,0,60,0,5.88,0,4.69,0.46,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,14,2021,1,163,3,95.5,0,0,0,1.76,0,7,0,4.1,0,0.47,0.27,0,0
60,Yukon,Yukon,2021-04-10,14,2021,1,74,0,168.99,1,0,2.28,0,0,1,0,2.28,0,0.05,0.11,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,14,2021,1,43,0,94.29,0,0,0,0,0,1,0,2.19,0,0.04,0.09,0,0
62,Nunavut,Nunavut,2021-04-10,14,2021,1,395,0,974.68,4,0,9.87,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-10,14,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-04-10,14,2021,,1050963,54188,2699.63,23170,225,59.52,139.19,0.58,94760,418,243.41,1.07,7741.14,19.88,32.14,0.08
59,British Columbia,Colombie-Britannique,2021-04-17,15,2021,1,118107,7284,2220.34,1530,26,28.76,136.93,0.49,15076,67,283.42,1.26,1040.57,19.56,3.71,0.07
48,Alberta,Alberta,2021-04-17,15,2021,1,170528,9810,3753.55,2037,23,44.84,215.93,0.51,18370,35,404.35,0.77,1401.43,30.85,3.29,0.07
47,Saskatchewan,Saskatchewan,2021-04-17,15,2021,1,37871,1887,3169.64,464,11,38.83,157.93,0.92,3548,28,296.95,2.34,269.57,22.56,1.57,0.13
46,Manitoba,Manitoba,2021-04-17,15,2021,1,35989,888,2553.82,958,9,67.98,63.01,0.64,1637,20,116.16,1.42,126.86,9,1.29,0.09
35,Ontario,Ontario,2021-04-17,15,2021,1,412745,30593,2731.71,7479,162,49.5,202.48,1.07,54187,255,358.63,1.69,4370.43,28.93,23.14,0.15
24,Quebec,Québec,2021-04-17,15,2021,1,331262,10272,3809.51,10897,74,125.32,118.13,0.85,21987,122,252.85,1.4,1467.43,16.88,10.57,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,15,2021,1,1042,13,198.11,6,0,1.14,2.47,0,22,0,4.18,0,1.86,0.35,0,0
13,New Brunswick,Nouveau-Brunswick,2021-04-17,15,2021,1,1778,65,218.95,33,0,4.06,8,0,137,3,16.87,0.37,9.29,1.14,0,0
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,15,2021,1,1809,43,177.4,67,1,6.57,4.22,0.1,76,1,7.45,0.1,6.18,0.61,0.1,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,15,2021,1,170,7,99.6,0,0,0,4.1,0,10,0,5.86,0,1.04,0.61,0,0
60,Yukon,Yukon,2021-04-17,15,2021,1,76,2,173.56,1,0,2.28,4.57,0,2,0,4.57,0,0.29,0.65,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,15,2021,1,43,0,94.29,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2021-04-17,15,2021,1,414,19,1021.57,4,0,9.87,46.88,0,19,0,46.88,0,2.69,6.65,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-17,15,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-04-17,15,2021,,1111847,60883,2856.02,23476,306,60.3,156.39,0.79,115071,531,295.59,1.36,8697.57,22.34,43.71,0.11
59,British Columbia,Colombie-Britannique,2021-04-24,16,2021,1,124639,6532,2343.14,1563,33,29.38,122.8,0.62,13816,59,259.73,1.11,933.14,17.54,4.71,0.09
48,Alberta,Alberta,2021-04-24,16,2021,1,181428,10900,3993.47,2070,33,45.56,239.92,0.73,20710,56,455.86,1.23,1557.14,34.27,4.71,0.1
47,Saskatchewan,Saskatchewan,2021-04-24,16,2021,1,39683,1812,3321.3,473,9,39.59,151.66,0.75,3699,20,309.59,1.67,258.86,21.67,1.29,0.11
46,Manitoba,Manitoba,2021-04-24,16,2021,1,37339,1350,2649.62,967,9,68.62,95.8,0.64,2238,18,158.81,1.28,192.86,13.69,1.29,0.09
35,Ontario,Ontario,2021-04-24,16,2021,1,441404,28659,2921.38,7663,184,50.72,189.68,1.22,59252,346,392.15,2.29,4094.14,27.1,26.29,0.17
24,Quebec,Québec,2021-04-24,16,2021,1,339011,7749,3898.62,10962,65,126.06,89.11,0.75,18021,139,207.24,1.6,1107,12.73,9.29,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,16,2021,1,1056,14,200.77,6,0,1.14,2.66,0,27,0,5.13,0,2,0.38,0,0
13,New Brunswick,Nouveau-Brunswick,2021-04-24,16,2021,1,1847,69,227.45,35,2,4.31,8.5,0.25,134,2,16.5,0.25,9.86,1.21,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,16,2021,1,2034,226,199.47,67,0,6.57,22.16,0,269,1,26.38,0.1,32.22,3.16,0.04,0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,16,2021,1,176,6,103.11,0,0,0,3.52,0,13,0,7.62,0,0.8,0.47,0,0
60,Yukon,Yukon,2021-04-24,16,2021,1,80,4,182.69,1,0,2.28,9.13,0,6,0,13.7,0,0.57,1.3,0.05,0.11
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-24,16,2021,1,49,6,107.44,0,0,0,13.16,0,6,0,13.16,0,0.82,1.79,0,0
62,Nunavut,Nunavut,2021-04-24,16,2021,1,453,39,1117.8,4,0,9.87,96.23,0,58,0,143.12,0,5.61,13.85,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-24,16,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-04-24,16,2021,,1169212,57366,3003.38,23811,335,61.16,147.36,0.86,118249,641,303.75,1.65,8195.14,21.05,47.86,0.12
59,British Columbia,Colombie-Britannique,2021-05-01,17,2021,1,130317,5678,2449.88,1581,18,29.72,106.74,0.34,12210,51,229.54,0.96,811.14,15.25,2.57,0.05
48,Alberta,Alberta,2021-05-01,17,2021,1,194476,13048,4280.68,2102,32,46.27,287.2,0.7,23948,65,527.13,1.43,1864,41.03,4.57,0.1
47,Saskatchewan,Saskatchewan,2021-05-01,17,2021,1,41360,1677,3461.66,494,21,41.35,140.36,1.76,3489,30,292.01,2.51,239.57,20.05,3,0.25
46,Manitoba,Manitoba,2021-05-01,17,2021,1,38993,1654,2766.99,976,9,69.26,117.37,0.64,3004,18,213.17,1.28,236.29,16.77,1.29,0.09
35,Ontario,Ontario,2021-05-01,17,2021,1,466733,25329,3089.02,7852,189,51.97,167.64,1.25,53988,373,357.31,2.47,3618.43,23.95,27,0.18
24,Quebec,Québec,2021-05-01,17,2021,1,346304,7293,3982.49,11033,71,126.88,83.87,0.82,15042,136,172.98,1.56,1041.86,11.98,10.14,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-01,17,2021,1,1081,25,205.52,6,0,1.14,4.75,0,39,0,7.41,0,3.57,0.68,0,0
13,New Brunswick,Nouveau-Brunswick,2021-05-01,17,2021,1,1933,86,238.04,36,1,4.43,10.59,0.12,155,3,19.09,0.37,12.29,1.51,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-05-01,17,2021,1,2644,610,259.29,67,0,6.57,59.82,0,836,0,81.98,0,87.12,8.54,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-01,17,2021,1,180,5,105.46,0,0,0,2.93,0,11,0,6.44,0,0.67,0.39,0,0
60,Yukon,Yukon,2021-05-01,17,2021,1,81,1,184.98,2,1,4.57,2.28,2.28,5,1,11.42,2.28,0.14,0.33,0.1,0.22
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-01,17,2021,1,57,8,124.99,0,0,0,17.54,0,14,0,30.7,0,1.14,2.51,0,0
62,Nunavut,Nunavut,2021-05-01,17,2021,1,508,55,1253.52,4,0,9.87,135.72,0,94,0,231.95,0,7.84,19.34,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-01,17,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-05-01,17,2021,,1224680,55469,3145.86,24153,342,62.04,142.48,0.88,112835,677,289.84,1.74,7924.14,20.35,48.86,0.13
59,British Columbia,Colombie-Britannique,2021-05-08,18,2021,1,134937,4620,2536.73,1614,33,30.34,86.85,0.62,10298,51,193.6,0.96,660,12.41,4.71,0.09
48,Alberta,Alberta,2021-05-08,18,2021,1,208280,13804,4584.52,2125,23,46.77,303.84,0.51,26852,55,591.05,1.21,1972,43.41,3.29,0.07
47,Saskatchewan,Saskatchewan,2021-05-08,18,2021,1,42964,1604,3595.91,502,8,42.02,134.25,0.67,3281,29,274.61,2.43,229.14,19.18,1.14,0.1
46,Manitoba,Manitoba,2021-05-08,18,2021,1,41422,2429,2939.35,990,14,70.25,172.36,0.99,4083,23,289.73,1.63,347,24.62,2,0.14
35,Ontario,Ontario,2021-05-08,18,2021,1,489087,22354,3236.97,8028,176,53.13,147.95,1.16,47683,365,315.58,2.42,3193.43,21.14,25.14,0.17
24,Quebec,Québec,2021-05-08,18,2021,1,352562,6258,4054.46,11083,50,127.45,71.97,0.57,13551,121,155.84,1.39,894,10.28,7.14,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-08,18,2021,1,1133,52,215.41,6,0,1.14,9.89,0,77,0,14.64,0,7.43,1.41,0,0
13,New Brunswick,Nouveau-Brunswick,2021-05-08,18,2021,1,1996,63,245.79,41,5,5.05,7.76,0.62,149,6,18.35,0.74,9,1.11,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2021-05-08,18,2021,1,3697,1053,362.55,70,3,6.86,103.26,0.29,1663,3,163.08,0.29,150.41,14.75,0.41,0.04
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-08,18,2021,1,185,5,108.38,0,0,0,2.93,0,10,0,5.86,0,0.69,0.41,0,0
60,Yukon,Yukon,2021-05-08,18,2021,1,82,1,187.26,2,0,4.57,2.28,0,2,1,4.57,2.28,0.1,0.22,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-08,18,2021,1,90,33,197.35,0,0,0,72.36,0,41,0,89.9,0,4.71,10.34,0,0
62,Nunavut,Nunavut,2021-05-08,18,2021,1,564,56,1391.7,4,0,9.87,138.18,0,111,0,273.9,0,8.02,19.79,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-08,18,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-05-08,18,2021,,1277012,52332,3280.29,24465,312,62.84,134.43,0.8,107801,654,276.91,1.68,7476,19.2,44.57,0.11
59,British Columbia,Colombie-Britannique,2021-05-15,19,2021,1,138747,3810,2608.36,1634,20,30.72,71.63,0.38,8430,53,158.48,1,544.29,10.23,2.86,0.05
48,Alberta,Alberta,2021-05-15,19,2021,1,218620,10340,4812.12,2153,28,47.39,227.6,0.62,24144,51,531.44,1.12,1477.14,32.51,4,0.09
47,Saskatchewan,Saskatchewan,2021-05-15,19,2021,1,44364,1400,3713.08,516,14,43.19,117.17,1.17,3004,22,251.42,1.84,200,16.74,2,0.17
46,Manitoba,Manitoba,2021-05-15,19,2021,1,44615,3193,3165.93,1006,16,71.39,226.58,1.14,5622,30,398.94,2.13,456.14,32.37,2.29,0.16
35,Ontario,Ontario,2021-05-15,19,2021,1,507117,18030,3356.3,8219,191,54.4,119.33,1.26,40384,367,267.28,2.43,2575.71,17.05,27.29,0.18
24,Quebec,Québec,2021-05-15,19,2021,1,358063,5501,4117.72,11120,37,127.88,63.26,0.43,11759,87,135.23,1,785.86,9.04,5.29,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-15,19,2021,1,1184,51,225.11,6,0,1.14,9.7,0,103,0,19.58,0,7.29,1.39,0,0
13,New Brunswick,Nouveau-Brunswick,2021-05-15,19,2021,1,2052,56,252.69,41,0,5.05,6.9,0,119,5,14.65,0.62,8,0.99,0,0
12,Nova Scotia,Nouvelle-Écosse,2021-05-15,19,2021,1,4600,904,451.1,72,2,7.06,88.65,0.2,1957,5,191.91,0.49,129.08,12.66,0.27,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-15,19,2021,1,191,6,111.9,0,0,0,3.52,0,11,0,6.44,0,0.82,0.48,0,0
60,Yukon,Yukon,2021-05-15,19,2021,1,84,2,191.83,2,0,4.57,4.57,0,3,0,6.85,0,0.29,0.65,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-15,19,2021,1,116,26,254.36,0,0,0,57.01,0,59,0,129.37,0,3.69,8.1,0,0
62,Nunavut,Nunavut,2021-05-15,19,2021,1,611,47,1507.67,4,0,9.87,115.97,0,103,0,254.16,0,6.71,16.57,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-15,19,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-05-15,19,2021,,1320377,43366,3391.68,24773,308,63.63,111.4,0.79,95698,620,245.82,1.59,6195.14,15.91,44,0.11
59,British Columbia,Colombie-Britannique,2021-05-22,20,2021,1,141729,2982,2664.42,1667,33,31.34,56.06,0.62,6792,53,127.69,1,426,8.01,4.71,0.09
48,Alberta,Alberta,2021-05-22,20,2021,1,223983,5363,4930.17,2188,35,48.16,118.05,0.77,15703,63,345.64,1.39,766.14,16.86,5,0.11
47,Saskatchewan,Saskatchewan,2021-05-22,20,2021,1,45490,1126,3807.32,526,10,44.02,94.24,0.84,2526,24,211.42,2.01,160.86,13.46,1.43,0.12
46,Manitoba,Manitoba,2021-05-22,20,2021,1,47977,3362,3404.5,1028,22,72.95,238.57,1.56,6555,38,465.15,2.7,480.29,34.08,3.14,0.22
35,Ontario,Ontario,2021-05-22,20,2021,1,520774,13657,3446.69,8358,139,55.32,90.39,0.92,31687,330,209.72,2.18,1951,12.91,19.86,0.13
24,Quebec,Québec,2021-05-22,20,2021,1,362208,4145,4165.39,11172,52,128.48,47.67,0.6,9646,89,110.93,1.02,592.14,6.81,7.43,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-22,20,2021,1,1230,46,233.85,6,0,1.14,8.75,0,97,0,18.44,0,6.57,1.25,0,0
13,New Brunswick,Nouveau-Brunswick,2021-05-22,20,2021,1,2115,63,260.45,43,2,5.3,7.76,0.25,119,2,14.65,0.25,9,1.11,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2021-05-22,20,2021,1,5190,589,508.96,77,5,7.55,57.76,0.49,1493,7,146.41,0.69,84.2,8.26,0.76,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-22,20,2021,1,197,6,115.42,0,0,0,3.52,0,12,0,7.03,0,0.92,0.54,0,0
60,Yukon,Yukon,2021-05-22,20,2021,1,84,0,191.83,2,0,4.57,0,0,2,0,4.57,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-22,20,2021,1,125,10,274.09,0,0,0,21.93,0,36,0,78.94,0,1.39,3.04,0,0
62,Nunavut,Nunavut,2021-05-22,20,2021,1,636,25,1569.36,4,0,9.87,61.69,0,72,0,177.66,0,3.51,8.66,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-22,20,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-05-22,20,2021,,1351751,31374,3472.27,25071,298,64.4,80.59,0.77,74740,606,191.99,1.56,4482,11.51,42.57,0.11
59,British Columbia,Colombie-Britannique,2021-05-29,21,2021,1,143839,2110,2704.08,1699,32,31.94,39.67,0.6,5092,65,95.73,1.22,301.43,5.67,4.57,0.09
48,Alberta,Alberta,2021-05-29,21,2021,1,227109,3126,4998.98,2223,35,48.93,68.81,0.77,8489,70,186.85,1.54,446.57,9.83,5,0.11
47,Saskatchewan,Saskatchewan,2021-05-29,21,2021,1,46464,974,3888.84,537,11,44.94,81.52,0.92,2100,21,175.76,1.76,139.14,11.65,1.57,0.13
46,Manitoba,Manitoba,2021-05-29,21,2021,1,50498,2521,3583.39,1045,17,74.15,178.89,1.21,5883,39,417.46,2.77,360.14,25.56,2.43,0.17
35,Ontario,Ontario,2021-05-29,21,2021,1,529510,8736,3504.5,8478,120,56.11,57.82,0.79,22393,259,148.21,1.71,1248,8.26,17.14,0.11
24,Quebec,Québec,2021-05-29,21,2021,1,364996,2788,4197.45,11203,31,128.83,32.06,0.36,6933,83,79.73,0.95,398.29,4.58,4.43,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-29,21,2021,1,1302,72,247.54,6,0,1.14,13.69,0,118,0,22.43,0,10.29,1.96,0,0
13,New Brunswick,Nouveau-Brunswick,2021-05-29,21,2021,1,2191,76,269.81,43,0,5.3,9.36,0,139,2,17.12,0.25,10.86,1.34,0,0
12,Nova Scotia,Nouvelle-Écosse,2021-05-29,21,2021,1,5501,311,539.46,83,6,8.14,30.5,0.59,900,11,88.26,1.08,44.41,4.35,0.9,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-29,21,2021,1,202,5,118.34,0,0,0,2.93,0,11,0,6.44,0,0.69,0.41,0,0
60,Yukon,Yukon,2021-05-29,21,2021,1,84,0,191.83,2,0,4.57,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-29,21,2021,1,128,2,280.67,0,0,0,4.39,0,12,0,26.31,0,0.35,0.76,0,0
62,Nunavut,Nunavut,2021-05-29,21,2021,1,645,9,1591.57,4,0,9.87,22.21,0,34,0,83.9,0,1.27,3.12,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-29,21,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-05-29,21,2021,,1372482,20730,3525.52,25323,252,65.05,53.25,0.65,52104,550,133.84,1.41,2961.43,7.61,36,0.09
59,British Columbia,Colombie-Britannique,2021-06-05,22,2021,1,145266,1427,2730.91,1719,20,32.32,26.83,0.38,3537,52,66.49,0.98,203.86,3.83,2.86,0.05
48,Alberta,Alberta,2021-06-05,22,2021,1,229090,1981,5042.58,2247,24,49.46,43.6,0.53,5107,59,112.41,1.3,283,6.23,3.43,0.08
47,Saskatchewan,Saskatchewan,2021-06-05,22,2021,1,47285,821,3957.56,546,9,45.7,68.71,0.75,1795,20,150.23,1.67,117.29,9.82,1.29,0.11
46,Manitoba,Manitoba,2021-06-05,22,2021,1,52530,2032,3727.59,1072,27,76.07,144.19,1.92,4553,44,323.09,3.12,290.29,20.6,3.86,0.27
35,Ontario,Ontario,2021-06-05,22,2021,1,535419,5909,3543.61,8593,115,56.87,39.11,0.76,14645,235,96.93,1.56,844.14,5.59,16.43,0.11
24,Quebec,Québec,2021-06-05,22,2021,1,366801,1805,4218.21,11228,25,129.12,20.76,0.29,4593,56,52.82,0.64,257.86,2.97,3.57,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-05,22,2021,1,1347,45,256.1,6,0,1.14,8.56,0,117,0,22.24,0,6.43,1.22,0.06,0.01
13,New Brunswick,Nouveau-Brunswick,2021-06-05,22,2021,1,2262,71,278.55,44,1,5.42,8.74,0.12,147,1,18.1,0.12,10.14,1.25,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-06-05,22,2021,1,5648,147,553.87,87,4,8.53,14.42,0.39,458,10,44.91,0.98,21,2.06,0.55,0.05
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-05,22,2021,1,205,3,120.1,0,0,0,1.76,0,8,0,4.69,0,0.41,0.24,0,0
60,Yukon,Yukon,2021-06-05,22,2021,1,85,1,194.11,2,0,4.57,2.28,0,1,0,2.28,0,0.14,0.33,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-05,22,2021,1,128,0,280.67,0,0,0,0,0,2,0,4.39,0,0.04,0.09,0,0
62,Nunavut,Nunavut,2021-06-05,22,2021,1,649,4,1601.44,4,0,9.87,9.87,0,13,0,32.08,0,0.57,1.41,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-06-05,22,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-06-05,22,2021,,1386728,14246,3562.12,25548,225,65.63,36.59,0.58,34976,477,89.84,1.23,2035.14,5.23,32.14,0.08
59,British Columbia,Colombie-Britannique,2021-06-12,23,2021,1,146272,1006,2749.82,1730,11,32.52,18.91,0.21,2433,31,45.74,0.58,143.71,2.7,1.57,0.03
48,Alberta,Alberta,2021-06-12,23,2021,1,230397,1307,5071.35,2269,22,49.94,28.77,0.48,3288,46,72.37,1.01,186.71,4.11,3.14,0.07
47,Saskatchewan,Saskatchewan,2021-06-12,23,2021,1,47875,590,4006.94,555,9,46.45,49.38,0.75,1411,18,118.09,1.51,84.29,7.05,1.29,0.11
46,Manitoba,Manitoba,2021-06-12,23,2021,1,54163,1633,3843.47,1092,20,77.49,115.88,1.42,3665,47,260.07,3.34,233.29,16.55,2.86,0.2
35,Ontario,Ontario,2021-06-12,23,2021,1,539153,3734,3568.32,8695,102,57.55,24.71,0.68,9643,217,63.82,1.44,533.43,3.53,14.57,0.1
24,Quebec,Québec,2021-06-12,23,2021,1,368095,1294,4233.09,11243,15,129.29,14.88,0.17,3099,40,35.64,0.46,184.86,2.13,2.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-12,23,2021,1,1374,27,261.23,7,1,1.33,5.13,0.19,72,1,13.69,0.19,3.86,0.73,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2021-06-12,23,2021,1,2291,29,282.12,45,1,5.54,3.57,0.12,100,2,12.31,0.25,4.14,0.51,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-06-12,23,2021,1,5729,82,561.82,89,2,8.73,8.04,0.2,229,6,22.46,0.59,11.65,1.14,0.33,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-12,23,2021,1,206,1,120.69,0,0,0,0.59,0,4,0,2.34,0,0.12,0.07,0,0
60,Yukon,Yukon,2021-06-12,23,2021,1,100,15,228.37,2,0,4.57,34.26,0,16,0,36.54,0,2.14,4.89,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,23,2021,1,128,0,280.67,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2021-06-12,23,2021,1,654,5,1613.78,4,0,9.87,12.34,0,9,0,22.21,0,0.71,1.76,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-06-12,23,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-06-12,23,2021,,1396450,9723,3587.09,25731,183,66.1,24.98,0.47,23969,408,61.57,1.05,1389,3.57,26.14,0.07
59,British Columbia,Colombie-Britannique,2021-06-19,24,2021,1,146996,724,2763.43,1740,10,32.71,13.61,0.19,1730,21,32.52,0.39,103.43,1.94,1.43,0.03
48,Alberta,Alberta,2021-06-19,24,2021,1,231268,871,5090.52,2290,21,50.41,19.17,0.46,2178,43,47.94,0.95,124.43,2.74,3,0.07
47,Saskatchewan,Saskatchewan,2021-06-19,24,2021,1,48381,506,4049.29,562,7,47.04,42.35,0.59,1096,16,91.73,1.34,72.29,6.05,1,0.08
46,Manitoba,Manitoba,2021-06-19,24,2021,1,55238,1075,3919.75,1118,26,79.33,76.28,1.84,2708,46,192.16,3.26,153.57,10.9,3.71,0.26
35,Ontario,Ontario,2021-06-19,24,2021,1,541880,2727,3586.37,8751,56,57.92,18.05,0.37,6461,158,42.76,1.05,389.57,2.58,8,0.05
24,Quebec,Québec,2021-06-19,24,2021,1,369073,978,4244.34,11257,14,129.46,11.25,0.16,2272,29,26.13,0.33,139.71,1.61,2,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,24,2021,1,1383,9,262.94,7,0,1.33,1.71,0,36,1,6.84,0.19,1.29,0.24,0,0
13,New Brunswick,Nouveau-Brunswick,2021-06-19,24,2021,1,2316,25,285.2,45,0,5.54,3.08,0,54,1,6.65,0.12,3.57,0.44,0,0
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,24,2021,1,5779,50,566.72,90,1,8.83,4.9,0.1,132,3,12.94,0.29,7.1,0.7,0.08,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,24,2021,1,206,0,120.69,0,0,0,0,0,1,0,0.59,0,0,0,0,0
60,Yukon,Yukon,2021-06-19,24,2021,1,159,59,363.1,3,1,6.85,134.74,2.28,74,1,168.99,2.28,8.43,19.25,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,24,2021,1,128,0,280.67,0,0,0,0,0,0,0,0,0,0,0,0,0
